,id,text,date,index,author,im_url,platform,sampleSource,label,Comments
1851,39379,"Inderdaad, Twitter, Facebook e.a. bedrijven en instellingen bepalen wat we wel of niet mogen zeggen. Geert #Wilders die nu al jaren de schaduw-Dictator en alleenheerser is van Nederland. Politiek, Pers, Justitie en Politie die (voor 2/3 deel) doortrokken zijn van extreem rechts. https://t.co/AZj4Yn7THI",2021-02-20,2181327,BeekHarmen,https://pbs.twimg.com/media/Eur3NBBXEAAF0Gx.jpg,Twitter,random,Niets,
1852,39380,"len, iedereen weet het al in te vullen.",2022-05-05,9786939,2087094485,,Telegram,random,Niets,
1853,39381,"Niet Alleen klaar met Rutte, maar ook de Jonge, OMT en Van Dissel en de politie die geweld prolongeert, doe je niet wat wij zeggen gebruiken we geweld, dan mag de burger dat ook https://t.co/xAdqkOrcY0",2021-02-24,2397544,HB64609042,,Twitter,random,Niets,
1854,39382,@KoenVisser5 @Sole40724842 @NOS @groenlinks @PartijvdDieren Ratten en muizen komen af op het voedsel dat buiten gedeponeerd wordt door mensen voor bijv vogeltjes ze komen zelfs naar binnen hiervoor...🤣,2022-01-09,17740237,NinoMeerts,,Twitter,random,Niets,
1855,39383,"@ietsist @estherouwehand Het gaat me niet om de inhoud van het boek, daar zal ik het vast wel mee eens zijn. Ben zelf ook tegen intensieve veehouderij en megastallen.  Maar ze moet het volk niet in een ongezonde angstgreep houden, daar worden we alleen maar zieker van.",2022-01-19,18313554,MGoedblick,,Twitter,random,Niets,
1856,39384,"n etc. etc., waar beslag op is gelegd. Ook dat bedrag verbleekt bij de bedragen die gaan vrijkomen in goud, wat opgeslagen is sinds de mijnen van Salomon. Goud, wat toebehoort aan de bevolking van de wereld. In de jaren vijftig werd op een conferentie besloten deze rijkdom te bevriezen voor 50 jaar, alvorens het vrij te geven. ( alweer een bewuste vertraging",2022-04-24,7141220,5037091941,,Telegram,keywords,Niets,
1857,39385,"inati zijn financieel bijna gewurgd. De zwaarsten zijn al gehangen of ontkracht of omgedraaid, ook hier te weinig informatie.! Het geheel loopt langzaam ten einde, steeds meer landen heffen de onzinnige maatregelen op, bevrijdt van de illuminati druk. Het banking SWIFT systeem is ter ziele!  en de QFS is geinstalleerd. QFS( Quantum Financial System. ) een sy",2022-02-04,5787366,523646561,,Telegram,keywords,Elite-complot#Niets,
1858,39386,"sadministratie modernisering mislukt en ruim 100 miljoen weggegooid 10. Geheime belastingdeals met multinationals 11. Bezuinigd op politie, defensie en justitie 12. Bilderbergconferenties met Rutte als deelnemer 13. Boeren en Nederlands eigen voedselvoorziening in de sloop 14. Bonnetjes Teeven/Opstelten 15. BPM, brandstofprijzen en wegenbelasting omhoog 16.",2021-02-19,434798,1175064248,,Telegram,random,Niets,
1859,39387,@thierrybaudet @CIDI_nieuws Nee hoor. Want waar is de vrijheid voor de 200000 mensen die wachten op een inhaaloperatie? Die slok jij op egoïstische klootzak die je dr bent. https://t.co/Qnhe5fybs7,2021-11-16,14604160,hethadgekund,,Twitter,random,Niets,
1860,39388,@jokierotterdam @ZilteBotte @MinPres Heeft die nu al geen weet meer van dat die gejokt heeft bij Nieuwsuur!,2021-05-10,6940875,S_Marjan,,Twitter,random,Niets,
1861,39389,"with protests against the coronavirus curfew. The destruction led justice minister Ferd Grapperhaus to say that people arrested during the riots will face tougher legal action, not simply a €95 fine for ignoring the coronavirus rules.  ‘Shameless thieves, what more can I say,’ said Rotterdam mayor Achmed Aboutaleb, after gangs of youths looted shops and atta",2021-01-26,210372,1279573442,,Telegram,random,Niets,
1862,39390,☀️NineForNews.nl☀️ Pepijn van Houwelingen haalt uit naar Rutte: ‘Zegt de man die ons land aan het WEF heeft uitgeleverd’  ❤️👉 Discussieer ook mee via @wakkerenchat 👈❤️,2022-02-24,6173340,1375868465,,Telegram,keywords,Niets,
1863,39391,"rbeeld te geven en niet bezig te houden met Adrenochroom, baby's ritueel verkrachten, vermoorden en eten. Ik probeer vanaf 2020 mensen compleet wakker te krijgen ook in mijn omgeving. Maar wat is dat een zware opgave omdat mensen het niet geloven en continu naar die rot LEUGEN TV zitten te kijken die hen meezuigt in de LEUGEN en de mensen hypnotiseert. De op",2022-05-11,7393813,1410486407,,Telegram,keywords,Demoniserend,
1864,39392,Een fout typje van een foute partij @D66 is nu minister! Waar blijft de publieke verontwaardiging op straat? https://t.co/rXoaQCjRGg,2022-01-04,17415578,NathanTsedaka,,Twitter,random,Niets,
1865,39393,"Hoi @Vera_Bergkamp, waar hier crustpunkbar staat lees 2e kamer en waar Nazi staat lees FvD en dan ben jij dus de barman met de knuppel. https://t.co/zIvlYtGOnA",2021-12-28,16989335,job_polak,,Twitter,random,Niets,
1866,39394,Rutte moet opstappen en de kamer naar huis. Totaal ongeloofwaardig. Staatsgreep nu.,2021-04-30,1154772,1316064890,,Telegram,random,(Gewelds)bedreiging,
1867,39395,@thierrybaudet Het omt is corrupt. 1 voor 1 financiële belangen bij deze gecreëerde crisis🤮🤮,2021-10-14,12944697,daan1978,,Twitter,keywords,Elite-complot#Niets,
1868,39396,@Brynhilde9 @fantoomblack @_tweety_vogel_ wilders heeft net als Rutte dezelfde gruwelijke hobby. Save the children. WIlders is gewoon een vriendje van draconier Rutte.,2021-03-15,3871748,ellen_heutinck,,Twitter,random,Niets,
1869,39397,@FennoGroenwold @swsjoerdsma Dit lees ik als opruiing. Houdt het netjes als het lukt.,2022-01-30,19077751,Franscanon,,Twitter,random,Niets,
1870,39398,"s://allestoringen.nl/storing/coronacheck/   Stips 19:00 uur klik je op het vakje ‘QR Code’.   De klik is meteen de melding. Je hoeft hierna dus niets meer te doen.  📈 De kracht van deze unieke volksstemming is dat """"""""""""""""Samen voor Nederland"""""""""""""""" betrouwbaar cijfermatig kan aantonen dat WIJ HET VOLK DE MACHT TERUGNEMEN  waar deze hoort te zijn.  MOGELIJKE UITKOM",2022-01-14,5372812,1252147784,,Telegram,random,Niets,
1871,39399,Thierry Baudet haalt uit naar Wilders: “PVV was tégen motie om kinderen verplichte coronatesten te besparen!”   https://www.dagelijksestandaard.nl/2021/03/thierry-baudet-haalt-uit-naar-wilders-pvv-was-tegen-motie-om-kinderen-verplichte-coronatesten-te-besparen/,2021-03-01,527789,1452944449,,Telegram,random,Niets,
1872,39400,"@2deKamerFVD @lientje1967 @fvdemocratie Ach corrupte Shopie, maar ja is tegenwoordig heel normaal. Hoe corrupte des te beter.",2021-06-17,8287821,Volger66082047,,Twitter,keywords,Niets,
1873,39401,"@DinekeVisser3 @dit_is_M @MarijnissenL Laat die Engelsen maar schuiven slim als ze zijn. Ben in positieve zin jaloers op het VK. Geen miljarden meer afdragen aan het MFK, miljarden giften ja giften van NL in een Corona Noodfonds wellicht schulddeling, pensioen naar de kloten. Het VK is vrij free to go to move.",2021-02-10,1652168,RJWillemsen1,,Twitter,random,Niets,
1874,39402,Gooit Ernst Kuipers het coronabeleid om? 'Hij houdt niet van bullshit'  https://www.rtlnieuws.nl/nieuws/politiek/artikel/5279976/ernst-kuipers-corona-d66-wordt-de-nieuwe-minister-maar-hoe-anders,2022-01-13,5351685,1182099862,,Telegram,random,Niets,
1875,39403,/cardioloog-het-ergste-vind-ik-wel-het-stiekeme-geritsel-van-hugo-de-jonge  Nu is het plan weer uit de hoge Haagse hoed gehaald. De aanhouder wint; laat van je horen.,2022-08-18,8892905,1532318890,,Telegram,random,Niets,
1876,39404,@LamyaeA @estherouwehand Goed gezien,2021-05-18,7299139,KraaySr,,Twitter,random,Niets,
1877,39405,"an te vragen. Staghouwer of hoe heet die vent, heeft het ook nog niet kunnen regelen. Derogatie wordt altijd voor 4 jaar vergund. Het mestseizoen is zo goed als voorbij. En het is dus onzeker of er voor dit jaar en komende 3 jaar derogatie is. Er zijn hoogstwaarschijnlijk veel boeren die teveel mest per ha. Hebben uitgereden. 🤷🏼 Boetes?",2022-08-12,8812927,916495408,,Telegram,random,Niets,
1878,39406,"@okeetje @D66 @VVDRotterdam @pvdarotterdam @CDARotterdam @D66Rotterdam @groenlinksrdam @cusgprotterdam Als op deze manier draagvlak &amp; daadkracht, bestuurbaarheid &amp; stabiliteit toenemen, is dat wel een paar wethouders waard.",2021-09-27,12179994,RobVis,,Twitter,random,Niets,
1879,39407,"@FabianIbho @jesseklaver Denk Duyvendak, Volkert vd Graaf, RaRa, Dwars met hun explosieven in de tijd dat Klaver daar een prominente rol had. Ze proberen alles onder het tapijt te schuiven maar mi de meest radicale partij van NL.",2021-01-26,1062493,VulpoKastelo,,Twitter,random,Niets,
1880,39408,@thierrybaudet De balk in hun eigen oog zullen ze bedoelen.,2021-03-07,3146594,BBalings,,Twitter,random,Niets,
1881,39409,"ienden en kennissen die twijfelen over de vaccinatie. Mogelijk kan jij hun leven """""""""""""""" redden"""""""""""""""" met deze video. Belangrijkste is dat dit geen complot meer is maar de bittere waarheid.  https://www.bitchute.com/video/ARbozPm93Uba/",2021-12-21,4882197,952598809,,Telegram,random,Niets,
1882,39410,"et zeer gevaarlijke besmettelijke ziektes zoals tyfus, polio enzovoort toegevoegd. Bij een uitbraak van een ziekte op de A-lijst dient direct groot alarm geslagen te worden. Niemand begreep eerst waarom dit gedaan was.  Zoals ieder voorjaar kwam ook dit jaar de voorjaarsgriep die corona heet. Het virus overleeft echter de 25 graden niet.  16 maart 2020 was h",2021-09-17,2952237,1433170216,,Telegram,random,Niets,
1883,39411,"t, tenzij zij jaknikkers zijn van nature.....Het interesseerd hen geen bal, wat U daar van vindt. HOU JE MOND EN LUISTER NAAR ONS IS HET MOTTO, WANT WIJ WETEN HET WEL.....!!! Gelukkig zijn er nog enkelen met gezond verstand zoals Gideon van Meieren, Haga, Beaudet en een paar anderen. Maar daar moeten wij het voorlopig mee doen. Die anderen schaar ik onder he",2022-05-11,7385085,1267573020,,Telegram,keywords,Niets,
1884,39412,"@rimpeling @thierrybaudet Mijn antwoord op de opmerking van Terry Bidet moet je net zo serieus nemen, als die van hem zelf. Niet dus. Een belachelijke opmerking van een clown vraagt om eenzelfde reactie. Wel eng dat jullie mij en hem serieus nemen.",2021-11-14,14412358,hw_ens,,Twitter,random,Niets,
1885,39413,"weede Kamer der Staten-Generaal heb gestuurd over de stand van zaken van het overlegstelsel van overheid en onderwijs. In deze brief ga ik tevens in op diverse andere toezeggingen, waarvan een deel (mede) aan uw Kamer is gedaan, betreffende de Wet normalisering rechtspositie ambtenaren. De Minister van Binnenlandse Zaken en Koninkrijksrelaties,  R.H.A. Plast",2022-07-01,8137993,1342745591,,Telegram,random,Niets,
1886,39414,@DevliegerErik @SylvanaBIJ1 Lekkere opmerking 😂,2022-06-28,28115247,huizenprijzen,,Twitter,random,Niets,
1887,39415,die privé-eigendom beschermt in plaats van belast.  Dáár roept mijn Manifest tegen Klimaatdwang toe op.  Deze boodschap is actueler dan ooit. Om die reden wil ik mijn Manifest deze maand nog in ALLE grote landelijke kranten zetten. Als advertentie van 2 hele pagina's.  Maar ik zet deze stap alleen als ik zeker ben van uw steun.  Teken daarom de 'Steunverkla,2022-04-16,7030458,1677223674,,Telegram,random,Niets,
1888,39416,@JonaWalk @groenlinks @jesseklaver @Lisawesterveld @GLNijmegen Ga je nu ook een eigen partij oprichten zoals de rest van Nederland???,2022-02-14,20100652,johnveltenaar,,Twitter,random,Niets,
1889,39417,"Halo,  Lees onderstaande bericht. Hoe je ook in het covid verhaal staat is niet belangrijk. Een evenwichtige samenleving hoort bij onze democratie. Uitsluiten van groepen die een ander verhaal vertellen is verre van democraties.  Of je eens bent met wat de Blauwe tijger doet of niet daar gaat het hier niet om. Het gaat om onze vrijheid van diversiteit. Als d",2021-03-11,611751,604914795,,Telegram,keywords,Niets,
1890,39418,@Breakingnieuws1 @GideonvMeijeren hoe een groep artsen hier over denkt. https://t.co/QdrZJk0Wwz,2021-07-15,9302622,BakkMatt,,Twitter,random,Niets,
1891,39419,"e Hats. En deze overleggen met de extra terrestrials, die daar achter hangen.....  Het gekreun van regeringen gaat door, het zijn allemaal zwanen zangen.. De meesten weten dat ook, maar zij kunnen al jaren geen ander lied meer zingen....zij zingen door , al zijn de meeste mensen al de kerk uit.... De smeerlappen ..... maar het geld droogt nu op. Het spel is",2022-06-09,7808532,598338963,,Telegram,random,Niets,
1892,39420,"reat Reset, te kunnen uitvoeren  Gaat deze tactiek lukken? Nee, natuurlijk niet. Het draagt bij aan bewustwording bij mensen en het ontwaken...  https://t.me/ditishetnieuws",2022-09-10,9203282,1641966330,,Telegram,random,Niets,
1893,39421,"maar het nederlandse volk is tolerant. Je hebt je kansen genoeg gehad. Goede, tijden en slechte tijden. Ik kan mij geen goede tijden met jou herrinneren. HET VOLK HEEFT HELEMAAL NIETS AAN JOU GEHAD. JIJ HEBT NIETS VOOR ONS GEDAAN, JE BENT ALLEEN MAAR BEZIG GEWEEST JE BAZEN TE DIENEN EN TE BESLIJMEN. EN VERDER HEBT JE ONS ZEER ZEER SLECHT VERTEGENWOORDIGD, O",2022-07-28,8586156,356331844,,Telegram,keywords,Niets,
1894,39422,@LinkseRakkers @tamaravanark Pijn in m'n portemonnee.,2021-07-29,9648440,Henkvdtak,,Twitter,random,Niets,
1895,39423,Hoi GroenLinks🖕. Hier een Tweeluik.  Gecreëerde klimaatprobleem. Tijd is aangebroken dat er een revolutie plaatst gaat vinden. Dat is de enige manier om van deze linkse globalistische partijen af te komen. Ze zijn vijanden van de mensheid. Jesse Klaver is net zoals Trudeau. He is an useful idiot meer niet.  t.me/derdekamer,2021-09-20,2995517,1126385147,,Telegram,random,Niets,
1896,39424,Peiling EenVandaag: Het vertrouwen in Sigrid Kaag is inmiddels onder dat in Hugo de Jonge gedoken.,2022-04-21,7099717,1456403769,,Telegram,random,Niets,
1897,39425,"@Perr19458206 Kuipers en Rutte gisteren Anna Frank gezien dat heeft jullie goed gedaan. Want ja jullie hebben de zelfde trekken als de Nazi alles afnemen van mensen, menselijkheid,uitsluiten, ster opplakken en meer. Ieder keer een stap verder moest gelijk aan jullie denken en je leider Schwab.",2022-01-28,18947292,Glm70604472,,Twitter,random,Elite-complot#Niets,
1898,39426,"@fvdemocratie @thierrybaudet Rechters in de bananenrepubliek voorheen bekend als Nederland.  Alleen nog maar vrijheid van """"""""woke, D66 meningsuiting"""""""".",2021-12-15,16334184,paulaskswhy,,Twitter,keywords,Niets,
1899,39427,"van het Koninklijk huis. Nota bene als wij de burger iets erven en niet direct 1e lijn zijn van de erfgenaam wordt er eerst tot maar liefst 35 % van de erfenis ingevorderd door de Staat , op welk recht is dat gebaseerd ? Het is gewoon diefstal.  https://t.me/wiekentdewaarheid",2021-10-04,3201445,1159857747,,Telegram,random,Niets,
1900,39428,De officiële titel van Kaag is: 'Co-chair of the WEF Global Action Group' Functieomschrijving: 'Shaping The Great Reset'  #weftekkel / #schoothondje #kaag #wef #greatreset #klausschwab  (Hopelijk gaat #weftekkel trending 🤣🤣 ),2022-09-27,9448619,1422441287,,Telegram,keywords,Elite-complot#Niets,
1901,39429,@sbruggenkamp @VoltZwolle @Janetiserook @Annajorien @Borgert_Volt @ReneKortman @VoltNederland Vonden wij ook Silvia. En ook voor jullie niks minder gewenst de komende tijd!,2021-12-02,15688996,TansJelle,,Twitter,random,Niets,
1902,39430,"@joostluteijn @IKlagen @thierrybaudet Ahh... je hebt een complot ontdekt zeker? Helemaal vast geraakt in de politieke bubbel die denkt dat er maar 1 politieke mening de ware kan zijn. Hoe heet dat ook al weer? Eng hoor, zulke types. Gun je eigen omgeving wat meer ruimte, anders zijn ze binnen no-time allemaal gek!",2022-02-23,20766481,c3_cc3,,Twitter,random,Niets,
1903,39431,lockdown-persconferentie-protesten-na-speech-rutte-en-de-jonge-niet-uitgesloten/,2021-12-18,4814997,,,Telegram,random,Niets,
1904,39432,"@Pizza_en_wijn @GideonvMeijeren @ADnl Och ja. Maart komt dichter bij en ze voelen de hete adem van o.a. FvD. Dan moet alles weer uit de kast gehaald worden, inclusief de kartel-kranten.",2022-02-08,19669400,stoerKubusHert,,Twitter,random,Niets,
1905,39433,"@FleurAgemaPVV Ben bang dat het Kartel dat idd niet goed gaat keuren en zo ja gelijk maar even beginnen over de 5,2 miljard die onder Hugootje zijn verdwenen. #HugodeJongeVoorHetTribunaal",2022-03-23,22392351,keeesssie,,Twitter,keywords,(Gewelds)bedreiging,
1906,39434,We worden gerund door zionisten. En RUTTE is hun trekpop. Opsluiten die moordenaars. Opruimen die handel,2022-09-27,9498218,1731663884,,Telegram,random,Dehumaniserend#Elite-complot,
1907,39435,kt. Zoek hulp in GGZ en STOP JULLIE GEPLANDE HOLOMODOR NAAST KINDERMISBRUIK!,2022-03-24,6662416,1177537440,,Telegram,keywords,Niets,
1908,39436,"r worden ingetrokken. En dan waagt het heerschap met de alsmaar wassende neus het ook nog uit te kramen dat hij het gevoel heeft halverwege zijn premierschap te zijn aanbeland.  Van mij mag Nederland plat. Geen kwartier, maar voor onbepaalde tijd, totdat het regime verslagen is en berecht kan worden. En dit zo snel mogelijk; ijzer smeden als het heet is. De ",2022-07-16,8413279,1481506485,,Telegram,keywords,Niets,
1909,39437,@Blm60Blm @koster_jaspert @AdriaanRodenbu2 @NOS Iemand die de wet overtreed is toch crimineel? Dan is Rutte simpelweg ook crimineel want hij overtreed de grondwet artikel 1. En overtreed de code van Neurenberg. Feitelijk is hij dus crimineel.,2021-09-27,12136657,welkplan,,Twitter,keywords,Niets,
1910,39438,"En morgen op dinsdag 16 maart 2021 zijn we in Capelle a/d IJssel. We hopen u daar te zien! Plaats: Capelle a/d IJssel Adres: Stadsplein Datum: Dinsdag 16 maart 2021 Tijdstip: 12:00 uur Met vriendelijke groet, Thierry Baudet",2021-03-16,660007,1304204867,,Telegram,random,Niets,
